created_at,lat,lon,trap_id,males,females,note,trap_visit_date
2020-02-14 14:29:48.894000+10:00,,,39,1,0,Chemtica Lure,2020-02-14
2020-02-14 14:30:08.748000+10:00,,,40,1,2,Chemtica Lure,2020-02-14
2020-02-21 14:53:14.547000+10:00,,,1,2,4,Chemtica Lure,2020-02-21
2020-02-21 14:53:36.834000+10:00,,,2,5,3,Chemtica Lure,2020-02-21
2020-02-21 14:53:56.001000+10:00,,,3,3,4,Chemtica Lure,2020-02-21
2020-02-21 14:54:15.969000+10:00,,,4,0,0,Chemtica Lure,2020-02-21
2020-02-21 14:54:32.175000+10:00,,,5,0,1,Chemtica Lure,2020-02-21
2020-02-21 14:54:56.222000+10:00,,,6,6,3,Chemtica Lure,2020-02-21
2020-02-21 14:55:26.379000+10:00,,,7,0,0,Chemtica Lure,2020-02-21
2020-02-21 14:55:53.716000+10:00,,,8,0,1,Chemtica Lure,2020-02-21
2020-02-21 14:56:30.736000+10:00,,,9,0,0,Chemtica Lure,2020-02-21
2020-02-21 14:59:36.412000+10:00,,,10,1,0,Chemtica Lure,2020-02-21
2020-02-21 15:00:35.362000+10:00,,,11,0,2,Chemtica Lure,2020-02-21
2020-02-21 15:01:56.396000+10:00,,,12,1,2,Chemtica Lure,2020-02-21
2020-02-21 15:02:16.928000+10:00,,,13,1,1,Chemtica Lure,2020-02-21
2020-02-21 15:02:46.575000+10:00,,,14,3,2,Chemtica Lure,2020-02-21
2020-02-21 15:05:48.675000+10:00,,,15,1,2,Chemtica Lure,2020-02-21
2020-02-21 15:06:32.831000+10:00,,,16,2,4,Chemtica Lure,2020-02-21
2020-02-21 15:09:34.817000+10:00,,,17,2,1,Chemtica Lure,2020-02-21
2020-02-21 15:10:05.442000+10:00,,,18,1,6,Chemtica Lure,2020-02-21
2020-02-21 15:10:26.331000+10:00,,,20,0,2,Chemtica Lure,2020-02-21
2020-02-21 15:10:51.635000+10:00,,,21,0,3,Chemtica Lure,2020-02-21
2020-02-21 15:11:15.123000+10:00,,,22,0,3,Chemtica Lure,2020-02-21
2020-02-21 15:11:53.477000+10:00,,,23,1,1,Chemtica Lure,2020-02-21
2020-02-21 15:12:19.737000+10:00,,,24,2,0,Chemtica Lure,2020-02-21
2020-02-21 15:16:41.414000+10:00,,,25,0,0,Chemtica Lure,2020-02-21
2020-02-21 15:17:04.437000+10:00,,,26,1,2,Chemtica Lure,2020-02-21
2020-02-21 15:17:20.399000+10:00,,,27,1,2,Chemtica Lure,2020-02-21
2020-02-21 15:17:36.332000+10:00,,,28,0,3,Chemtica Lure,2020-02-21
2020-02-21 15:18:02.999000+10:00,,,29,0,5,Chemtica Lure,2020-02-21
2020-02-21 15:19:22.765000+10:00,,,30,1,4,Chemtica Lure,2020-02-21
2020-02-21 15:20:02.644000+10:00,,,31,0,2,Chemtica Lure,2020-02-21
2020-02-21 15:23:32.963000+10:00,,,32,0,2,Chemtica Lure,2020-02-21
2020-02-21 15:23:59.096000+10:00,,,33,1,2,Chemtica Lure,2020-02-21
2020-02-21 15:24:29.001000+10:00,,,34,1,1,Chemtica Lure,2020-02-21
2020-02-21 15:24:57.473000+10:00,,,35,1,3,Chemtica Lure,2020-02-21
2020-02-21 15:25:23.396000+10:00,,,36,0,1,Chemtica Lure,2020-02-21
2020-02-21 15:25:39.063000+10:00,,,37,0,2,Chemtica Lure,2020-02-21
2020-02-21 15:25:58.475000+10:00,,,38,0,1,Chemtica Lure,2020-02-21
2020-02-21 15:26:17.519000+10:00,,,39,1,0,Chemtica Lure,2020-02-21
2020-02-21 15:26:47.038000+10:00,,,40,0,1,Chemtica Lure,2020-02-21
2020-02-28 14:28:53.448000+10:00,,,1,5,4,Chemtica Lure,2020-02-28
2020-02-28 14:29:13.201000+10:00,,,2,3,6,Chemtica Lure,2020-02-28
2020-02-28 14:29:33.338000+10:00,,,3,2,2,Chemtica Lure,2020-02-28
2020-02-28 14:29:56.928000+10:00,,,4,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:30:11.610000+10:00,,,5,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:30:33.778000+10:00,,,6,1,1,Chemtica Lure,2020-02-28
2020-02-28 14:30:48.769000+10:00,,,7,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:31:16.157000+10:00,,,8,1,2,Chemtica Lure,2020-02-28
2020-02-28 14:32:11.860000+10:00,,,9,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:32:31.781000+10:00,,,10,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:32:59.231000+10:00,,,11,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:33:17.872000+10:00,,,12,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:33:41.729000+10:00,,,13,1,2,Chemtica Lure,2020-02-28
2020-02-28 14:34:04.894000+10:00,,,14,1,2,Chemtica Lure,2020-02-28
2020-02-28 14:34:29.387000+10:00,,,15,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:34:51.560000+10:00,,,16,1,1,Chemtica Lure,2020-02-28
2020-02-28 14:35:08.671000+10:00,,,17,1,4,Chemtica Lure,2020-02-28
2020-02-28 14:35:26.692000+10:00,,,18,0,3,Chemtica Lure,2020-02-28
2020-02-28 14:36:23.074000+10:00,,,19,4,1,Chemtica Lure,2020-02-28
2020-02-28 14:36:40.676000+10:00,,,20,1,3,Chemtica Lure,2020-02-28
2020-02-28 14:38:13.742000+10:00,,,21,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:38:36.397000+10:00,,,22,2,0,Chemtica Lure,2020-02-28
2020-02-28 14:39:30.667000+10:00,,,23,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:39:50.838000+10:00,,,24,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:40:16.733000+10:00,,,25,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:40:41.568000+10:00,,,26,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:41:22.058000+10:00,,,27,0,1,Chemtica Lure,2020-02-28
2020-02-28 14:42:04.468000+10:00,,,28,2,1,Chemtica Lure,2020-02-28
2020-02-28 14:42:24.782000+10:00,,,29,1,3,Chemtica Lure,2020-02-28
2020-02-28 14:42:59.578000+10:00,,,30,3,1,Chemtica Lure,2020-02-28
2020-02-28 14:43:30.036000+10:00,,,31,5,6,Chemtica Lure,2020-02-28
2020-02-28 14:43:47.800000+10:00,,,32,0,2,Chemtica Lure,2020-02-28
2020-02-28 14:44:18.309000+10:00,,,33,1,4,Chemtica Lure,2020-02-28
2020-02-28 14:44:45.684000+10:00,,,34,1,4,Chemtica Lure,2020-02-28
2020-02-28 14:45:06.504000+10:00,,,35,1,0,Chemtica Lure,2020-02-28
2020-02-28 14:45:25.288000+10:00,,,36,0,0,Chemtica Lure,2020-02-28
2020-02-28 14:45:42.439000+10:00,,,37,0,2,Chemtica Lure,2020-02-28
2020-02-28 14:46:03.728000+10:00,,,38,1,2,Chemtica Lure,2020-02-28
2020-02-28 14:46:27.045000+10:00,,,39,4,0,Chemtica Lure,2020-02-28
2020-02-28 14:46:46.864000+10:00,,,40,2,0,Chemtica Lure,2020-02-28
2020-03-13 15:30:21.361000+10:00,,,1,3,1,Chemtica Lure,2020-03-13
2020-03-13 15:30:41.603000+10:00,,,2,1,0,Chemtica Lure,2020-03-13
2020-03-13 15:30:58.845000+10:00,,,3,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:31:29.307000+10:00,,,4,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:31:55.836000+10:00,,,5,3,2,Chemtica Lure,2020-03-13
2020-03-13 15:32:12.137000+10:00,,,6,1,0,Chemtica Lure,2020-03-13
2020-03-13 15:32:36.731000+10:00,,,7,0,1,Chemtica Lure,2020-03-13
2020-03-13 15:32:54.328000+10:00,,,8,2,0,Chemtica Lure,2020-03-13
2020-03-13 15:33:10.330000+10:00,,,9,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:33:25.160000+10:00,,,10,0,3,Chemtica Lure,2020-03-13
2020-03-13 15:33:44.464000+10:00,,,11,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:34:15.292000+10:00,,,12,2,0,Chemtica Lure,2020-03-13
2020-03-13 15:34:32.695000+10:00,,,13,0,1,Chemtica Lure,2020-03-13
2020-03-13 15:34:48.776000+10:00,,,14,1,0,Chemtica Lure,2020-03-13
2020-03-13 15:35:17.194000+10:00,,,15,0,3,Chemtica Lure,2020-03-13
2020-03-13 15:35:35.576000+10:00,,,16,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:35:55.447000+10:00,,,17,0,2,Chemtica Lure,2020-03-13
2020-03-13 15:36:11.546000+10:00,,,18,0,2,Chemtica Lure,2020-03-13
2020-03-13 15:36:31.150000+10:00,,,19,1,1,Chemtica Lure,2020-03-13
2020-03-13 15:36:46.831000+10:00,,,20,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:37:04.813000+10:00,,,21,1,0,Chemtica Lure,2020-03-13
2020-03-13 15:37:19.964000+10:00,,,22,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:37:36.625000+10:00,,,23,1,4,Chemtica Lure,2020-03-13
2020-03-13 15:38:24.640000+10:00,,,24,2,0,Chemtica Lure,2020-03-13
2020-03-13 15:42:09.483000+10:00,,,25,2,1,Chemtica Lure,2020-03-13
2020-03-13 15:42:31.334000+10:00,,,26,1,0,Chemtica Lure,2020-03-13
2020-03-13 15:44:25.858000+10:00,,,27,1,1,Chemtica Lure,2020-03-13
2020-03-13 15:44:44.770000+10:00,,,28,1,0,Chemtica Lure,2020-03-13
2020-03-13 15:45:03.990000+10:00,,,29,0,0,Chemtica Lure,2020-03-13
2020-03-13 15:48:13.965000+10:00,,,30,1,0,Chemtica Lure,2020-03-13
2020-03-13 15:48:45.883000+10:00,,,31,2,2,Chemtica Lure,2020-03-13
2020-03-13 15:49:07.082000+10:00,,,32,0,2,Chemtica Lure,2020-03-13
2020-03-13 15:49:25.920000+10:00,,,33,0,2,Chemtica Lure,2020-03-13
2020-03-13 15:49:50.224000+10:00,,,34,1,1,Chemtica Lure,2020-03-13
2020-03-13 15:50:11.210000+10:00,,,35,1,2,Chemtica Lure,2020-03-13
2020-03-13 15:50:29.130000+10:00,,,36,2,0,Chemtica Lure,2020-03-13
2020-03-13 15:50:53.934000+10:00,,,37,0,4,Chemtica Lure,2020-03-13
2020-03-13 15:51:15.202000+10:00,,,38,0,1,Chemtica Lure,2020-03-13
2020-03-13 15:51:30.516000+10:00,,,39,0,1,Chemtica Lure,2020-03-13
2020-03-13 15:51:48.151000+10:00,,,40,0,1,Chemtica Lure,2020-03-13
2020-03-13 15:52:17.192000+10:00,,,1,3,8,Chemtica Lure,2020-03-06
2020-03-13 15:52:59.253000+10:00,,,2,4,6,Chemtica Lure,2020-03-06
2020-03-13 15:53:30.409000+10:00,,,3,2,6,Chemtica Lure,2020-03-06
2020-03-13 15:53:55.813000+10:00,,,4,0,0,Chemtica Lure,2020-03-06
2020-03-13 15:56:24.153000+10:00,,,5,3,2,Chemtica Lure,2020-03-06
2020-03-13 15:56:43.303000+10:00,,,6,2,3,Chemtica Lure,2020-03-06
2020-03-13 15:57:58.331000+10:00,,,7,2,5,Chemtica Lure,2020-03-06
2020-03-13 15:58:48.494000+10:00,,,8,3,2,Chemtica Lure,2020-03-06
2020-03-13 15:59:47.951000+10:00,,,9,0,0,Chemtica Lure,2020-03-06
2020-03-13 16:00:30.450000+10:00,,,10,0,2,Chemtica Lure,2020-03-06
2020-03-13 16:00:52.015000+10:00,,,11,0,0,Chemtica Lure,2020-03-06
2020-03-13 16:12:32.091000+10:00,,,12,4,0,Chemtica Lure,2020-03-06
2020-03-13 16:13:33.054000+10:00,,,15,0,1,Chemtica Lure,2020-03-06
2020-03-13 16:13:55.495000+10:00,,,16,2,1,Chemtica Lure,2020-03-06
2020-03-13 16:14:21.466000+10:00,,,17,2,1,Chemtica Lure,2020-03-06
2020-03-13 16:15:22.512000+10:00,,,18,4,6,Chemtica Lure,2020-03-06
2020-03-13 16:15:38.938000+10:00,,,19,1,3,Chemtica Lure,2020-03-06
2020-03-13 16:16:55.889000+10:00,,,20,0,2,Chemtica Lure,2020-03-06
2020-03-13 16:17:20.078000+10:00,,,21,1,3,Chemtica Lure,2020-03-06
2020-03-13 16:17:45.703000+10:00,,,22,5,0,Chemtica Lure,2020-03-06
2020-03-13 16:18:04.850000+10:00,,,23,2,0,Chemtica Lure,2020-03-06
2020-03-13 16:19:08.277000+10:00,,,24,1,3,Chemtica Lure,2020-03-06
2020-03-13 16:19:34.482000+10:00,,,25,1,1,Chemtica Lure,2020-03-06
2020-03-13 16:20:04.394000+10:00,,,26,0,2,Chemtica Lure,2020-03-06
2020-03-13 16:20:26.227000+10:00,,,27,0,0,Chemtica Lure,2020-03-06
2020-03-13 16:20:53.115000+10:00,,,28,1,0,Chemtica Lure,2020-03-06
2020-03-13 16:23:22.168000+10:00,,,29,4,3,Chemtica Lure,2020-03-06
2020-03-13 16:23:51.957000+10:00,,,30,0,0,Chemtica Lure,2020-03-06
2020-03-13 16:24:25.784000+10:00,,,31,4,3,Chemtica Lure,2020-03-06
2020-03-13 17:21:24.596000+10:00,,,32,3,3,Chemtica Lure,2020-03-06
2020-03-13 17:21:56.157000+10:00,,,33,0,0,Chemtica Lure,2020-03-06
2020-03-13 17:22:32.979000+10:00,,,34,4,3,Chemtica Lure,2020-03-06
2020-03-13 17:23:20.479000+10:00,,,35,1,4,Chemtica Lure,2020-03-06
2020-03-13 17:23:47.358000+10:00,,,36,1,4,Chemtica Lure,2020-03-06
2020-03-13 17:24:36.340000+10:00,,,37,3,3,Chemtica Lure,2020-03-06
2020-03-13 17:25:07.652000+10:00,,,38,0,3,Chemtica Lure,2020-03-06
2020-03-13 17:25:40.486000+10:00,,,39,3,2,Chemtica Lure,2020-03-06
2020-03-13 17:26:04.606000+10:00,,,40,1,0,Chemtica Lure,2020-03-06
